,f1,收盘价,今日涨幅,价格变动,成交量,成交额,f7,换手,f9,量比,f11,代号,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,总市值,流通市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,股息率
2491,2.0,5.51,-2.99,-0.17,69214.0,38438847.0,4.23,1.3,21.99,0.78,0.0,002707.SZ,0.0,众信旅游,5.69,5.45,5.66,5.68,4843920961.0,2925256333.0,-0.18,2.12,-10.41,-12.54,-4429665.0,-1053.34,0.0,0.0,0.0,0.0,2.0,0.0
2492,2.0,10.37,-2.99,-0.32,42399.0,44353828.0,4.49,1.59,-109.22,1.08,-0.1,000151.SZ,0.0,中成股份,10.71,10.23,10.71,10.69,3069312600.0,2764060938.0,-0.29,3.3,-14.58,3.29,-3939636.0,247.88,0.0,0.0,0.0,0.0,2.0,0.0
2493,2.0,3.24,-2.99,-0.1,540598.0,176555946.0,5.39,2.71,33.72,0.72,1.25,600226.SH,1.0,瀚叶股份,3.37,3.19,3.35,3.34,10169194083.0,6456895579.0,0.31,2.37,-0.61,16.55,-21359581.0,68.55,0.0,0.0,0.0,0.0,2.0,0.0
2494,2.0,3.24,-2.99,-0.1,61522.0,20112760.0,3.89,0.97,-53.99,1.06,0.0,000838.SZ,0.0,财信发展,3.34,3.21,3.34,3.34,3565497431.0,2049086711.0,0.0,1.97,-6.63,11.34,-3675319.0,55.55,0.0,0.0,0.0,0.0,2.0,0.0
2495,2.0,7.77,-3.0,-0.24,42140.0,33029602.0,3.62,0.56,9.8,0.9,0.0,600618.SH,1.0,氯碱化工,8.03,7.74,8.03,8.01,8985227814.0,5826256614.0,0.0,2.15,-2.26,21.98,-2856571.0,7.87,0.0,0.0,0.0,0.0,2.0,0.0
2496,2.0,5.18,-3.0,-0.16,313601.0,164268714.0,4.12,3.21,34.46,0.43,0.19,000682.SZ,0.0,东方电子,5.38,5.16,5.31,5.34,6944965896.0,5066157819.0,0.0,2.22,5.07,56.5,-20274492.0,30.68,0.0,0.0,0.0,0.0,2.0,0.0
2497,2.0,4.53,-3.0,-0.14,250171.0,114277187.0,3.0,1.13,-16.69,1.21,0.0,300027.SZ,0.0,华谊兄弟,4.65,4.51,4.64,4.67,12661150313.0,10017570267.0,-0.22,1.55,-18.82,-3.41,-11567583.0,-7.24,0.0,0.0,0.0,0.0,2.0,0.0
2498,2.0,14.88,-3.0,-0.46,474875.0,715777888.0,4.24,3.84,29.39,1.58,-0.13,600521.SH,1.0,华海药业,15.47,14.82,15.0,15.34,19676879766.0,18398731558.0,-0.13,3.66,6.06,34.54,-63207832.0,92.42,0.0,0.0,0.0,0.0,2.0,0.0
2499,2.0,10.35,-3.0,-0.32,17664.0,18446936.0,3.56,1.95,13.83,1.06,0.49,300599.SZ,0.0,雄塑科技,10.65,10.27,10.63,10.67,3146400000.0,937575968.0,0.0,2.13,-5.65,4.02,-2797322.0,13.93,0.0,0.0,0.0,0.0,2.0,0.0
2500,2.0,15.52,-3.0,-0.48,15305.0,23892185.0,3.19,1.64,-17.17,0.76,-0.06,603729.SH,1.0,龙韵股份,15.93,15.42,15.93,16.0,1448605760.0,1448605760.0,-0.13,1.75,-8.44,0.52,-662838.0,-43.29,0.0,0.0,0.0,0.0,2.0,0.0
2501,2.0,4.2,-3.0,-0.13,72029.0,30604806.0,4.62,1.31,28.08,1.04,-0.24,000510.SZ,0.0,新金路,4.37,4.17,4.35,4.33,2558565467.0,2307812459.0,-0.24,2.62,-11.21,6.87,-2534119.0,35.4,0.0,0.0,0.0,0.0,2.0,0.0
2502,2.0,19.06,-3.0,-0.59,11527.0,22185857.0,4.27,1.43,-57.88,0.5,-0.42,603507.SH,1.0,振江股份,19.9,19.06,19.9,19.65,2441231484.0,1531986764.0,-0.31,1.8,-5.36,-12.53,-1484055.0,1750.39,0.0,0.0,0.0,0.0,2.0,0.0
2503,2.0,3.23,-3.0,-0.1,42363.0,13799527.0,4.2,0.62,155.17,0.64,0.0,002160.SZ,0.0,常铝股份,3.34,3.2,3.33,3.33,2443806601.0,2204228086.0,0.0,0.84,-12.7,-12.47,-94494.0,-5.5,0.0,0.0,0.0,0.0,2.0,0.0
2504,2.0,3.23,-3.0,-0.1,88980.0,29012255.0,3.3,0.91,13.91,0.72,-0.31,002067.SZ,0.0,景兴纸业,3.33,3.22,3.33,3.33,3589179230.0,3144650480.0,-0.31,0.83,-8.24,-7.45,-4784776.0,16.59,0.0,0.0,0.0,0.0,2.0,0.0
2505,2.0,15.18,-3.0,-0.47,6571.0,10089858.0,3.45,0.68,81.51,1.34,-0.2,600137.SH,1.0,浪莎股份,15.7,15.16,15.69,15.65,1475762986.0,1475762986.0,0.07,3.04,2.71,20.19,210717.0,53.57,0.0,0.0,0.0,0.0,2.0,0.0
2506,2.0,39.08,-3.0,-1.21,31532.0,124089079.0,3.13,5.28,19.82,0.92,-0.05,603379.SH,1.0,三美股份,40.28,39.02,40.28,40.29,17041086261.0,2334395380.0,0.0,3.6,-0.81,20.51,-18758914.0,18.29,0.0,0.0,0.0,0.0,2.0,0.0
2507,2.0,9.04,-3.0,-0.28,55234.0,50521424.0,3.76,1.1,99.86,0.67,-0.22,300455.SZ,0.0,康拓红外,9.36,9.01,9.3,9.32,4606784000.0,4523905958.0,-0.11,6.19,13.71,45.81,-4929834.0,60.27,0.0,0.0,0.0,0.0,2.0,0.0
2508,2.0,5.81,-3.01,-0.18,51795.0,30352449.0,3.01,0.26,13.34,1.32,-0.17,601801.SH,1.0,皖新传媒,5.96,5.78,5.96,5.99,11557279522.0,11557279522.0,0.0,1.15,-4.44,-10.75,-1409070.0,17.88,0.0,0.0,0.0,0.0,2.0,0.0
2509,2.0,3.55,-3.01,-0.11,34063.0,12215175.0,3.55,0.32,22.57,1.4,0.28,600824.SH,1.0,益民集团,3.66,3.53,3.66,3.66,3741796109.0,3741796109.0,0.0,1.55,-8.74,7.25,-1688617.0,38.3,0.0,0.0,0.0,0.0,2.0,0.0
2510,2.0,17.75,-3.01,-0.55,29627.0,52667229.0,3.88,5.0,47.29,0.73,0.06,300635.SZ,0.0,达安股份,18.19,17.48,18.15,18.3,2419928500.0,1052370520.0,0.4,3.95,10.94,-7.07,-7716999.0,43.89,0.0,0.0,0.0,0.0,2.0,0.0
2511,2.0,4.84,-3.01,-0.15,37915.0,18506887.0,3.81,0.99,30.0,1.08,0.0,600202.SH,1.0,哈空调,5.0,4.81,4.99,4.99,1855368852.0,1855368852.0,0.0,2.87,-6.02,47.11,-744449.0,40.26,0.0,0.0,0.0,0.0,2.0,0.0
2512,2.0,9.35,-3.01,-0.29,534408.0,527000304.0,11.41,18.21,48.96,2.89,0.0,002316.SZ,0.0,亚联发展,10.31,9.21,9.97,9.64,3675672000.0,2743417562.0,0.0,4.03,14.86,33.95,-40769666.0,36.28,0.0,0.0,0.0,0.0,2.0,0.0
2513,2.0,11.28,-3.01,-0.35,175728.0,199211986.0,4.9,4.92,44.21,1.03,-0.44,002214.SZ,0.0,大立科技,11.7,11.13,11.67,11.63,5173759992.0,4030585403.0,-0.27,4.77,25.33,106.59,-18417246.0,55.86,0.0,0.0,0.0,0.0,2.0,0.0
2514,2.0,29.0,-3.01,-0.9,19455.0,56950920.0,4.28,5.8,54.7,0.76,-0.17,300710.SZ,0.0,万隆光电,29.98,28.7,29.73,29.9,1989806000.0,972196000.0,-0.14,3.36,-2.62,25.98,-4335824.0,126.52,0.0,0.0,0.0,0.0,2.0,0.0
2515,2.0,11.58,-3.02,-0.36,29735.0,34739922.0,3.77,1.34,12.1,1.17,-0.09,603357.SH,1.0,设计总院,11.95,11.5,11.91,11.94,5263604443.0,2572412443.0,0.0,2.35,-10.58,-17.05,-2050813.0,12.89,0.0,0.0,0.0,0.0,2.0,0.0
2516,2.0,6.11,-3.02,-0.19,65139.0,40186476.0,3.33,0.95,-632.66,1.47,-0.16,600877.SH,1.0,*ST嘉陵,6.28,6.07,6.28,6.3,5023407956.0,4199293264.0,-0.16,5.0,6.82,28.36,-6436972.0,-25.89,0.0,0.0,0.0,0.0,2.0,0.0
2517,2.0,18.97,-3.02,-0.59,7198.0,13806465.0,3.58,0.28,54.29,1.2,-0.11,600661.SH,1.0,昂立教育,19.6,18.9,19.42,19.56,5435831305.0,4914681698.0,0.05,5.09,-17.52,-3.02,-837388.0,-20.57,0.0,0.0,0.0,0.0,2.0,0.0
2518,2.0,16.07,-3.02,-0.5,43130.0,69685156.0,3.86,1.73,9.53,1.08,0.0,002462.SZ,0.0,嘉事堂,16.57,15.93,16.5,16.57,4025957882.0,4004360686.0,0.12,1.51,5.72,12.38,-7788298.0,11.39,0.0,0.0,0.0,0.0,2.0,0.0
2519,2.0,15.1,-3.02,-0.47,75036.0,114840024.0,4.43,5.45,31.12,0.85,-0.13,002930.SZ,0.0,宏川智慧,15.74,15.05,15.47,15.57,5153894371.0,2079463582.0,-0.07,2.89,-6.21,-17.26,-14318593.0,37.32,0.0,0.0,0.0,0.0,2.0,0.0
2520,2.0,11.24,-3.02,-0.35,31417.0,35691040.0,3.8,0.79,222.53,0.91,-0.18,601177.SH,1.0,杭齿前进,11.54,11.1,11.49,11.59,4496674400.0,4496674400.0,-0.09,2.75,16.6,25.45,-3354842.0,257.5,0.0,0.0,0.0,0.0,2.0,0.0
2521,2.0,2.89,-3.02,-0.09,280252.0,82051754.0,4.03,0.72,12.75,1.11,-0.34,600575.SH,1.0,淮河能源,3.0,2.88,2.98,2.98,11231294478.0,11231294478.0,-0.34,1.23,-0.34,35.68,-19980677.0,17.35,0.0,0.0,0.0,0.0,2.0,0.0
2522,2.0,3.85,-3.02,-0.12,40371.0,15644878.0,4.79,0.89,37.98,1.38,-0.26,600791.SH,1.0,京能置业,3.99,3.8,3.98,3.97,1743588000.0,1741407730.0,0.0,1.02,-9.41,6.35,-2002988.0,26.94,0.0,0.0,0.0,0.0,2.0,0.0
2523,2.0,4.49,-3.02,-0.14,37887.0,17149859.0,4.1,0.72,31.91,0.83,0.67,600576.SH,1.0,祥源文化,4.64,4.45,4.64,4.63,2781116816.0,2361192063.0,0.0,1.45,-2.39,6.9,-598365.0,160.42,0.0,0.0,0.0,0.0,2.0,0.0
2524,2.0,4.49,-3.02,-0.14,218190.0,98820564.0,3.67,1.9,59.64,0.94,0.0,600110.SH,1.0,诺德股份,4.63,4.46,4.63,4.63,5164901316.0,5164901316.0,0.0,2.37,-3.02,10.59,-8861580.0,48.1,0.0,0.0,0.0,0.0,2.0,0.0
2525,2.0,5.45,-3.02,-0.17,63775.0,35173936.0,3.56,1.08,25.39,1.14,-0.18,000731.SZ,0.0,四川美丰,5.63,5.43,5.59,5.62,3223589718.0,3223589718.0,-0.37,1.16,-9.02,11.91,-5844144.0,20.1,0.0,0.0,0.0,0.0,2.0,0.0
2526,2.0,6.09,-3.03,-0.19,140242.0,86252942.0,3.34,1.07,14.96,1.29,-0.16,600125.SH,1.0,铁龙物流,6.27,6.06,6.26,6.28,7950628213.0,7950628213.0,0.0,1.37,-8.83,-11.48,-6541296.0,16.03,0.0,0.0,0.0,0.0,2.0,0.0
2527,2.0,6.41,-3.03,-0.2,42899.0,27764525.0,4.39,1.27,148.35,1.2,0.0,002691.SZ,0.0,冀凯股份,6.64,6.35,6.64,6.61,2179400000.0,2173567547.0,-0.31,2.47,-8.69,-13.14,-3151654.0,138.44,0.0,0.0,0.0,0.0,2.0,0.0
2528,2.0,11.21,-3.03,-0.35,22158.0,25018781.0,3.63,1.66,6.16,0.95,0.18,600768.SH,1.0,宁波富邦,11.56,11.14,11.5,11.56,1499306112.0,1499306112.0,0.09,6.32,1.54,16.41,-2973235.0,15.99,0.0,0.0,0.0,0.0,2.0,0.0
2529,2.0,16.97,-3.03,-0.53,27888.0,47560566.0,3.6,7.0,-534.55,0.57,-0.06,002830.SZ,0.0,名雕股份,17.41,16.78,17.41,17.5,2262779800.0,676084800.0,-0.12,3.68,8.37,12.61,-3444434.0,66.68,0.0,0.0,0.0,0.0,2.0,0.0
2530,2.0,16.96,-3.03,-0.53,30273.0,51748183.0,3.54,8.52,52.78,0.8,-0.06,603499.SH,1.0,翔港科技,17.48,16.86,17.41,17.49,2405056218.0,602542465.0,-0.06,4.41,-26.36,20.2,-6230918.0,53.11,0.0,0.0,0.0,0.0,2.0,0.0
2531,2.0,2.56,-3.03,-0.08,94043.0,24292277.0,3.79,0.84,485.51,0.62,0.0,300111.SZ,0.0,向日葵,2.65,2.55,2.64,2.64,2866688000.0,2860133363.0,-0.39,82.22,-3.4,27.36,-4571776.0,-2.97,0.0,0.0,0.0,0.0,2.0,0.0
2532,2.0,6.4,-3.03,-0.2,101253.0,65381481.0,3.94,1.17,23.93,1.43,0.0,300055.SZ,0.0,万邦达,6.62,6.36,6.57,6.6,5537182816.0,5523834496.0,-0.31,0.96,-11.36,-16.45,-6049613.0,-45.98,0.0,0.0,0.0,0.0,2.0,0.0
2533,2.0,5.44,-3.03,-0.17,77241.0,42312721.0,4.46,1.03,15.99,1.03,0.18,002061.SZ,0.0,浙江交科,5.64,5.39,5.63,5.61,7483476149.0,4087606388.0,0.18,1.04,-12.68,-46.4,-1833800.0,9.65,0.0,0.0,0.0,0.0,2.0,0.0
2534,2.0,4.48,-3.03,-0.14,101398.0,45716320.0,3.46,1.43,31.26,0.72,0.0,000908.SZ,0.0,景峰医药,4.61,4.45,4.6,4.62,3941389092.0,3173015503.0,0.0,1.56,0.22,0.9,-5127638.0,21.55,0.0,0.0,0.0,0.0,2.0,0.0
2535,2.0,7.04,-3.03,-0.22,56954.0,40321330.0,4.55,1.43,14.84,1.32,0.0,000756.SZ,0.0,新华制药,7.28,6.95,7.25,7.26,4377890507.0,2812445342.0,0.0,1.59,-2.36,29.17,-1272663.0,15.92,0.0,0.0,0.0,0.0,2.0,0.0
2536,2.0,4.16,-3.03,-0.13,73134.0,30643311.0,3.73,1.68,-62.78,0.94,-0.24,000721.SZ,0.0,西安饮食,4.29,4.13,4.27,4.29,2076072627.0,1813096251.0,-0.24,3.2,-5.88,4.79,-3476054.0,-414.1,0.0,0.0,0.0,0.0,2.0,0.0
2537,2.0,15.03,-3.03,-0.47,159810.0,245361392.0,8.19,3.96,61.2,1.13,-0.4,600523.SH,1.0,贵航股份,16.17,14.9,15.0,15.5,6076799140.0,6072790639.0,-0.27,2.66,1.49,60.41,-12737935.0,65.96,0.0,0.0,0.0,0.0,2.0,0.0
2538,2.0,7.03,-3.03,-0.22,181924.0,129976916.0,4.55,4.54,27.63,0.8,-0.28,601949.SH,1.0,中国出版,7.33,7.0,7.27,7.25,12812175000.0,2819068953.0,-0.28,2.13,8.82,63.87,-20065812.0,17.16,0.0,0.0,0.0,0.0,2.0,0.0
2539,2.0,22.36,-3.04,-0.7,64344.0,144533108.0,4.34,6.92,100.79,0.65,0.04,603602.SH,1.0,纵横通信,23.0,22.0,23.0,23.06,3506048000.0,2077656005.0,0.0,5.11,4.44,13.73,-14375820.0,89.87,0.0,0.0,0.0,0.0,2.0,0.0
2540,2.0,5.43,-3.04,-0.17,27622.0,15138361.0,3.21,0.83,133.15,0.99,0.0,000430.SZ,0.0,张家界,5.58,5.4,5.56,5.6,2198160035.0,1801341684.0,-0.18,1.38,-5.07,12.19,-1468161.0,151.39,0.0,0.0,0.0,0.0,2.0,0.0
2541,2.0,15.32,-3.04,-0.48,287198.0,443327024.0,5.13,3.17,58.14,0.55,-0.26,300115.SZ,0.0,长盈精密,15.9,15.09,15.59,15.8,13939059214.0,13871065071.0,-0.07,3.22,45.77,89.37,-41953970.0,208.2,0.0,0.0,0.0,0.0,2.0,0.0
2542,2.0,3.51,-3.04,-0.11,215707.0,76188605.0,3.59,0.91,10.87,1.05,0.29,600565.SH,1.0,迪马股份,3.61,3.48,3.61,3.62,8557296757.0,8314404757.0,0.29,1.07,-9.07,51.29,-8085681.0,6.97,0.0,0.0,0.0,0.0,2.0,0.0
2543,2.0,9.89,-3.04,-0.31,261801.0,261836211.0,3.63,2.6,62.13,0.58,-0.4,002100.SZ,0.0,天康生物,10.2,9.83,10.16,10.2,9941919503.0,9941919503.0,-0.3,2.84,17.32,141.22,-28803537.0,34.8,0.0,0.0,0.0,0.0,2.0,0.0
2544,2.0,6.38,-3.04,-0.2,43009.0,27571456.0,3.5,1.2,17.61,0.52,0.0,300432.SZ,0.0,富临精工,6.55,6.32,6.53,6.58,2773544556.0,2283524056.0,-0.16,1.61,-7.13,10.76,-3727413.0,-1.19,0.0,0.0,0.0,0.0,2.0,0.0
2545,2.0,6.38,-3.04,-0.2,202313.0,130120996.0,3.34,1.38,7.13,1.48,0.0,000528.SZ,0.0,柳    工,6.58,6.36,6.58,6.58,9417590579.0,9331533285.0,0.0,0.95,-7.8,7.77,-33722853.0,11.01,0.0,0.0,0.0,0.0,2.0,0.0
2546,2.0,5.74,-3.04,-0.18,48394.0,28050333.0,3.72,0.66,-153.34,0.56,0.0,002699.SZ,0.0,美盛文化,5.92,5.7,5.92,5.92,5220947442.0,4217339891.0,-0.17,1.73,-9.61,4.74,-2323393.0,-17.77,0.0,0.0,0.0,0.0,2.0,0.0
2547,2.0,20.4,-3.04,-0.64,13600.0,28049257.0,2.8,2.5,23.76,1.02,-0.39,603301.SH,1.0,振德医疗,20.96,20.37,20.94,21.04,2856000000.0,1111912200.0,-0.1,2.49,-3.45,-9.05,-2654003.0,20.66,0.0,0.0,0.0,0.0,2.0,0.0
2548,2.0,9.56,-3.04,-0.3,150083.0,144541069.0,3.35,0.58,11.55,0.98,-0.1,002081.SZ,0.0,金 螳 螂,9.86,9.53,9.86,9.86,25586467067.0,24686931085.0,0.0,1.85,-6.0,21.01,-23932918.0,11.41,0.0,0.0,0.0,0.0,2.0,0.0
2549,2.0,4.46,-3.04,-0.14,121483.0,54380320.0,3.7,1.94,32.14,0.97,0.22,002361.SZ,0.0,神剑股份,4.59,4.42,4.59,4.6,3735580557.0,2785962857.0,0.0,2.09,6.95,25.99,-10398742.0,41.39,0.0,0.0,0.0,0.0,2.0,0.0
2550,2.0,8.28,-3.04,-0.26,87435.0,73113459.0,3.51,1.25,49.01,1.12,0.0,000931.SZ,0.0,中 关 村,8.56,8.26,8.53,8.54,6235891411.0,5813309746.0,0.0,3.81,-6.76,19.65,-8270513.0,55.57,0.0,0.0,0.0,0.0,2.0,0.0
2551,2.0,47.13,-3.04,-1.48,92450.0,440239504.0,3.52,1.57,57.59,1.0,-0.04,600038.SH,1.0,中直股份,48.79,47.08,48.79,48.61,27782037625.0,27782037625.0,0.0,3.62,16.57,27.04,-25263892.0,48.44,0.0,0.0,0.0,0.0,2.0,0.0
2552,2.0,14.32,-3.05,-0.45,61640.0,89000647.0,3.66,8.39,174.92,0.83,0.21,300772.SZ,0.0,运达股份,14.8,14.26,14.67,14.77,4209507200.0,1052376800.0,0.21,2.95,-14.76,119.63,-8541500.0,34.21,0.0,0.0,0.0,0.0,2.0,0.0
2553,2.0,5.09,-3.05,-0.16,129443.0,66319789.0,4.38,3.18,170.74,1.01,0.39,000711.SZ,0.0,京蓝科技,5.26,5.03,5.26,5.25,5210469183.0,2068826428.0,0.59,1.0,-12.84,-18.3,-8732090.0,537.54,0.0,0.0,0.0,0.0,2.0,0.0
2554,2.0,33.08,-3.05,-1.04,5544.0,18527534.0,3.37,0.81,26.75,0.89,0.03,603713.SH,1.0,密尔克卫,34.17,33.02,34.17,34.12,5043839391.0,2250237030.0,-0.09,3.79,-7.13,19.94,-1399151.0,31.63,0.0,0.0,0.0,0.0,2.0,0.0
2555,2.0,23.21,-3.05,-0.73,33058.0,78415314.0,6.1,6.05,81.63,0.55,-0.39,300743.SZ,0.0,天地数码,24.5,23.04,24.01,23.94,2278223970.0,1267671131.0,-0.21,6.0,-11.98,-14.67,-855415.0,84.65,0.0,0.0,0.0,0.0,2.0,0.0
2556,2.0,4.45,-3.05,-0.14,59031.0,26437870.0,3.49,0.64,313.52,1.18,0.45,300261.SZ,0.0,雅本化学,4.58,4.42,4.56,4.59,4286727146.0,4130817867.0,0.0,2.21,-15.88,-12.57,-3920934.0,47.11,0.0,0.0,0.0,0.0,2.0,0.0
2557,2.0,43.53,-3.05,-1.37,36651.0,159937317.0,3.92,2.95,60.61,0.58,0.05,002796.SZ,0.0,世嘉科技,44.66,42.9,44.4,44.9,7326344161.0,5403358223.0,-0.14,5.0,20.45,89.59,-23898785.0,76.6,0.0,0.0,0.0,0.0,2.0,0.0
2558,2.0,12.07,-3.05,-0.38,23244.0,28260633.0,4.1,0.98,15.93,0.87,0.08,002749.SZ,0.0,国光股份,12.45,11.94,12.45,12.45,4494974976.0,2868506592.0,-0.08,4.3,-1.07,19.86,-1624775.0,18.93,0.0,0.0,0.0,0.0,2.0,0.0
2559,2.0,6.67,-3.05,-0.21,223796.0,150653169.0,3.49,2.63,35.93,0.77,-0.15,600789.SH,1.0,鲁抗医药,6.87,6.63,6.87,6.88,5871132332.0,5683651259.0,0.0,1.97,-0.15,15.4,-19853729.0,48.88,0.0,0.0,0.0,0.0,2.0,0.0
2560,2.0,18.41,-3.05,-0.58,93371.0,173662944.0,2.63,2.29,44.31,0.6,-0.05,600131.SH,1.0,岷江水电,18.9,18.4,18.9,18.99,9280944104.0,7505000920.0,-0.11,7.15,23.56,204.3,-28100679.0,74.49,0.0,0.0,0.0,0.0,2.0,0.0
2561,2.0,34.91,-3.05,-1.1,27286.0,96057261.0,3.55,4.24,42.07,0.52,-0.23,603773.SH,1.0,沃格光电,35.98,34.7,35.53,36.01,3302330860.0,2245666218.0,0.0,2.14,12.43,-18.05,-5680480.0,41.93,0.0,0.0,0.0,0.0,2.0,0.0
2562,2.0,4.76,-3.05,-0.15,123046.0,59145129.0,3.46,1.44,34.46,1.22,-0.21,002585.SZ,0.0,双星新材,4.91,4.74,4.9,4.91,5503883685.0,4056434929.0,0.0,0.73,-8.29,-2.86,-9610346.0,22.47,0.0,0.0,0.0,0.0,2.0,0.0
2563,2.0,12.05,-3.06,-0.38,23452.0,28534365.0,3.54,0.59,37.36,1.11,0.0,002346.SZ,0.0,柘中股份,12.45,12.01,12.38,12.43,5320983763.0,4755325324.0,0.08,2.63,-7.02,-2.03,-1167431.0,61.96,0.0,0.0,0.0,0.0,2.0,0.0
2564,2.0,6.34,-3.06,-0.2,186001.0,119134424.0,3.21,0.75,5.05,0.83,-0.47,000732.SZ,0.0,泰禾集团,6.52,6.31,6.52,6.54,15779635130.0,15761949421.0,-0.47,0.74,-21.34,-8.12,-11844813.0,5.04,0.0,0.0,0.0,0.0,2.0,0.0
2565,2.0,7.29,-3.06,-0.23,47089.0,34586241.0,3.72,0.9,-650.12,1.15,-0.27,000762.SZ,0.0,西藏矿业,7.53,7.25,7.53,7.52,3796772260.0,3796599326.0,0.0,1.92,-10.0,8.16,-4072403.0,-25.89,0.0,0.0,0.0,0.0,2.0,0.0
2566,2.0,16.48,-3.06,-0.52,30910.0,51015532.0,3.53,1.51,11.76,0.98,-0.06,002734.SZ,0.0,利民股份,16.86,16.26,16.81,17.0,4672089394.0,3371735752.0,0.24,2.43,11.88,66.63,-1573831.0,15.48,0.0,0.0,0.0,0.0,2.0,0.0
2567,2.0,14.26,-3.06,-0.45,482641.0,694702688.0,3.06,0.82,13.13,1.03,-0.14,000776.SZ,0.0,广发证券,14.64,14.19,14.6,14.71,108676710089.0,84409096277.0,-0.21,1.21,2.52,12.46,-133977057.0,19.47,0.0,0.0,0.0,0.0,2.0,0.0
2568,2.0,5.07,-3.06,-0.16,66607.0,34192829.0,4.78,0.97,-44.48,0.5,0.0,002284.SZ,0.0,亚太股份,5.29,5.04,5.23,5.23,3739617966.0,3478085271.0,-0.2,1.46,-13.33,19.29,-3458506.0,-53.31,0.0,0.0,0.0,0.0,2.0,0.0
2569,2.0,11.09,-3.06,-0.35,16710.0,18674956.0,4.2,1.96,14.96,1.12,0.0,603900.SH,1.0,莱绅通灵,11.48,11.0,11.45,11.44,3775854886.0,943963721.0,0.0,1.63,-11.21,-1.95,-499993.0,23.44,0.0,0.0,0.0,0.0,2.0,0.0
2570,2.0,3.8,-3.06,-0.12,100152.0,38367571.0,3.06,0.49,10.25,1.02,-0.52,603766.SH,1.0,隆鑫通用,3.91,3.79,3.91,3.92,7803459030.0,7803459030.0,-0.26,1.15,-13.83,-7.09,-3798251.0,8.84,0.0,0.0,0.0,0.0,2.0,0.0
2571,2.0,24.7,-3.06,-0.78,42156.0,105321843.0,3.34,3.27,20.9,0.88,0.0,603387.SH,1.0,基蛋生物,25.46,24.61,25.46,25.48,6432317264.0,3184603159.0,0.04,4.48,-4.89,32.16,-8729434.0,23.57,0.0,0.0,0.0,0.0,2.0,0.0
2572,2.0,3.8,-3.06,-0.12,102704.0,39337662.0,3.83,1.05,15.84,1.21,0.26,601789.SH,1.0,宁波建工,3.92,3.77,3.91,3.92,3709104000.0,3709104000.0,0.0,1.33,-10.59,25.41,-3325391.0,16.46,0.0,0.0,0.0,0.0,2.0,0.0
2573,2.0,4.75,-3.06,-0.15,386278.0,185648780.0,3.67,0.68,27.33,0.85,-0.21,600369.SH,1.0,西南证券,4.9,4.72,4.9,4.9,26814268339.0,26814268339.0,0.0,1.42,-5.57,37.68,-30539045.0,64.98,0.0,0.0,0.0,0.0,2.0,0.0
2574,2.0,12.96,-3.07,-0.41,120194.0,157025757.0,4.04,1.51,74.27,0.69,-0.15,000712.SZ,0.0,锦龙股份,13.34,12.8,13.27,13.37,11612160000.0,10316118489.0,0.0,3.45,0.39,42.73,-22500301.0,-212.13,0.0,0.0,0.0,0.0,2.0,0.0
2575,2.0,7.27,-3.07,-0.23,48710.0,35639656.0,3.87,1.24,13.0,1.09,0.0,002441.SZ,0.0,众业达,7.5,7.21,7.5,7.5,3961034120.0,2846433663.0,0.0,1.05,-6.56,12.71,-4393708.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0
2576,2.0,2.21,-3.07,-0.07,71733.0,16053316.0,3.95,0.29,-20.13,1.12,0.0,002269.SZ,0.0,美邦服饰,2.29,2.2,2.28,2.28,5552625000.0,5552625000.0,-0.45,2.03,-16.6,-4.33,-2947288.0,-36.86,0.0,0.0,0.0,0.0,2.0,0.0
2577,2.0,5.68,-3.07,-0.18,55666.0,31930959.0,2.9,1.05,20.65,0.93,-0.18,002574.SZ,0.0,明牌珠宝,5.84,5.67,5.83,5.86,2999040000.0,2999040000.0,-0.18,0.92,-5.49,16.39,-5072286.0,28.87,0.0,0.0,0.0,0.0,2.0,0.0
2578,2.0,5.68,-3.07,-0.18,139220.0,79779420.0,4.1,1.35,30.03,0.95,0.0,002276.SZ,0.0,万马股份,5.89,5.65,5.89,5.86,5881578077.0,5872449396.0,0.0,1.44,1.07,13.15,-11339616.0,34.45,0.0,0.0,0.0,0.0,2.0,0.0
2579,2.0,13.25,-3.07,-0.42,19647.0,26221911.0,3.51,2.06,14.73,1.31,-0.15,603970.SH,1.0,中农立华,13.67,13.19,13.57,13.67,2544001272.0,1265641272.0,-0.15,2.75,-17.19,4.5,637090.0,20.96,0.0,0.0,0.0,0.0,2.0,0.0
2580,2.0,16.72,-3.07,-0.53,34627.0,58062088.0,2.72,2.71,131.12,3.11,-0.06,600753.SH,1.0,东方银星,17.15,16.68,17.06,17.25,2140160000.0,2140160000.0,-0.24,11.23,-6.59,13.9,-8335484.0,86.22,0.0,0.0,0.0,0.0,2.0,0.0
2581,2.0,10.7,-3.08,-0.34,25870.0,27970642.0,3.62,0.45,10.24,0.97,-0.19,601677.SH,1.0,明泰铝业,11.03,10.63,11.03,11.04,6740758341.0,6148449141.0,0.0,1.02,2.79,24.56,-630770.0,11.82,0.0,0.0,0.0,0.0,2.0,0.0
