,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日,市场
7395,002186.SZ,全聚德,0.0118226600985222,0.0,0.0,0.0,2.4,20170328,中小板
6901,002223.SZ,鱼跃医疗,0.0117994100294985,5.0,0.0,5.0,4.0,20170408,中小板
7665,600009.SH,上海机场,0.0117899249732047,0.0,-,-,4.4,20170318,沪市
5858,603016.SH,新宏泰,0.0117484450587422,0.0,-,-,3.4,20170428,沪市
7669,300394.SZ,天孚通信,0.0117388114453412,0.0,0.0,0.0,3.2,20170318,创业板
6994,600651.SH,飞乐音响,0.0117324561403509,0.0,-,-,1.07,20170401,沪市
7105,600366.SH,宁波韵升,0.0116890707188779,0.0,-,-,2.0,20170331,沪市
7520,600801.SH,华新水泥,0.0116822429906542,0.0,-,-,1.0,20170324,沪市
5738,002548.SZ,金新农,0.0116822429906542,0.0,0.0,0.0,1.5,20170429,中小板
5872,603589.SH,口子窖,0.0116670987814364,0.0,-,-,4.5,20170428,沪市
6930,600861.SH,北京城乡,0.0116640746500778,0.0,-,-,1.5,20170408,沪市
6327,600864.SH,哈投股份,0.0116414435389988,0.0,-,-,1.0,20170422,沪市
6120,300509.SZ,新美星,0.0116399379203311,0.0,0.0,0.0,4.5,20170426,创业板
5866,000596.SZ,古井贡酒,0.0116369278510473,0.0,0.0,0.0,6.0,20170428,深主板
7805,300068.SZ,南都电源,0.0116261337209302,0.0,0.0,0.0,1.999695,20170311,创业板
6243,603886.SH,元祖股份,0.0116102978293791,0.0,-,-,2.3,20170425,沪市
5593,300476.SZ,胜宏科技,0.011605415860735,0.0,-,-,3.0,20170829,创业板
7347,002518.SZ,科士达,0.0116009280742459,3.0,0.0,3.0,2.0,20170328,中小板
6946,002750.SZ,龙津药业,0.0115830115830116,0.0,0.0,0.0,1.5,20170407,中小板
7286,601618.SH,中国中冶,0.0115830115830116,0.0,-,-,0.6,20170329,沪市
7780,600973.SH,宝胜股份,0.0115236875800256,3.5,-,3.5,0.9,20170314,沪市
6004,603726.SH,朗迪集团,0.0115100027404768,0.0,-,-,4.2,20170427,沪市
5828,002381.SZ,双箭股份,0.0115074798619102,0.0,0.0,0.0,1.0,20170428,中小板
7238,600908.SH,无锡银行,0.0114942528735632,0.0,-,-,1.5,20170330,沪市
7479,600750.SH,江中药业,0.0114481969089868,0.0,-,-,4.0,20170325,沪市
7169,601699.SH,潞安环能,0.01143583227446,0.0,-,-,0.9,20170331,沪市
7456,300303.SZ,聚飞光电,0.0114285714285714,8.0,0.0,8.0,1.0,20170325,创业板
6032,300118.SZ,东方日升,0.0113464447806354,0.0,0.0,0.0,1.5,20170426,创业板
